,uuid,mel1,mel2,mel3,mel4,mel5,mel6,mel7,mel8,mel9,mel10,mel11,mel12,mel13,mel14,mel15,mel16,mel17,mel18,mel19,mel20,mel21,mel22,mel23,mel24,mel25,mel26,mel27,mel28,mel29,mel30,mel31,mel32,mel33,mel34,mel35,mel36,mel37,mel38,mel39,mel40,mel41,mel42,mel43,mel44,mel45,mel46,mel47,mel48,mel49,mel50,mel51,mel52,mel53,mel54,mel55,mel56,mel57,mel58,mel59,mel60,mel61,mel62,mel63,mel64,mel65,mel66,mel67,mel68,mel69,mel70,mel71,mel72,mel73,mel74,mel75,mel76,mel77,mel78,mel79,mel80,mel81,mel82,mel83,mel84,mel85,mel86,mel87,mel88,mel89,mel90,mel91,mel92,mel93,mel94,mel95,mel96,mel97,mel98,mel99,mel100,mel101,mel102,mel103,mel104,mel105,mel106,mel107,mel108,mel109,mel110,mel111,mel112,mel113,mel114,mel115,mel116,mel117,mel118,mel119,mel120,mel121,mel122,mel123,mel124,mel125,mel126,mel127,mel128,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc_delta1,mfcc_delta2,mfcc_delta3,mfcc_delta4,mfcc_delta5,mfcc_delta6,mfcc_delta7,mfcc_delta8,mfcc_delta9,mfcc_delta10,mfcc_delta11,mfcc_delta12,mfcc_delta13,status
0,0028b68c-aca4-4f4f-bb1d-cb4ed5bbd952,0.063146003,0.110404901,0.870209336,1.798367739,1.580811262,1.593634367,3.176588774,8.463251114,53.9800148,105.3311615,79.5428772,29.54504013,2.824538946,2.221669197,3.983728647,3.150277615,1.79063344,4.673306465,10.11649323,67.33118439,125.0587845,100.3556671,41.30100632,14.24345589,28.28705597,47.43046188,40.86609268,37.89034653,92.12343597,111.6353378,76.62754059,36.36554337,47.63570023,22.96512985,8.845780373,8.396347046,5.61000824,3.746305704,32.22271347,133.4157867,131.6142883,45.864151,30.63582611,96.13386536,805.1715088,791.3539429,115.4251556,84.91054535,96.83992767,148.2304077,36.71721268,6.588433266,5.046211243,5.660294056,4.353334904,18.61198807,16.47969437,4.479667187,13.18367481,14.60711575,21.18758965,15.02271366,15.53109741,20.59440231,40.54476166,28.69163322,6.590984344,4.960543156,58.49681091,25.67480278,7.264612198,20.03219032,15.11012459,20.55124855,17.29429817,11.764184,8.566413879,3.109953403,1.190052032,2.84488368,4.608550072,4.051104069,9.46193409,11.68430042,1.277937651,2.570543051,2.608143806,4.944841385,3.530795336,0.565998018,0.240286469,0.070139885,0.013801223,0.00168666,0.000554088,0.0001272,0.000925628,0.001648237,0.001069867,0.000214251,0.001025084,9.33212E-05,0.000253476,0.000295537,0.000108498,4.29278E-05,2.47892E-05,8.13694E-05,3.29091E-05,2.44421E-05,3.53746E-05,2.00307E-05,0.000685876,0.000441583,0.000100777,3.34904E-05,1.02091E-05,2.82016E-05,4.11618E-05,2.44192E-05,1.24018E-05,2.05728E-05,9.11627E-06,3.11193E-06,6.75575E-07,6.09107E-07,5.75347E-07,5.86702E-07,0.764983392,0,13.90382179,75.98737941,14.51737287,20.98077472,27.21340063,15.75125499,24.58163777,59.07281664,17.35825212,0,17.70592367,9.943941118,22.68947459,8.731572772,12.51591946,10.10943794,10.45046518,9.151406491,10.62200382,10.10189238,10.25863402,11.21383258,17.33948863,8.984002407,healthy
1,002d28bc-7806-4dfb-9c9b-afa8cb623cac,0.265657783,2.966926575,33.92774582,120.1781616,156.1806793,144.1177216,124.1129608,250.8817291,198.9138489,147.7225189,77.84567261,44.07284164,63.75390244,134.0317535,223.6138306,216.8075256,404.1431885,390.3411255,282.5394897,315.1207581,288.5528564,312.4452515,207.0110474,21.01280212,22.47566032,34.25403976,26.32514,20.2774601,16.63476181,11.53726578,7.344844341,12.40944195,15.88928509,45.18471527,47.30448914,63.35261917,82.32879639,68.92106628,64.60046387,60.83503723,25.46246719,27.40579605,8.690974236,27.07769394,126.8645401,101.4411469,30.97913551,11.56494713,8.103070259,5.758192539,11.3803091,5.504886627,7.235981941,6.183269978,3.015330553,1.373610973,2.308757067,2.904225111,8.85415554,9.000854492,4.121708393,14.38240147,23.91514397,48.88057327,8.28999424,7.336531639,21.82100296,13.13200188,4.715641022,1.125163555,2.49078393,1.553368211,0.89365685,0.158840671,0.362541884,8.671329498,20.22998238,21.17855835,4.760428905,1.429680228,6.533568382,7.852905273,17.65522385,6.279300213,1.461991072,0.855430603,1.003662586,0.394327909,1.319835544,10.35646248,3.607373714,2.071787596,1.45005846,0.070943102,0.006723566,0.000478394,3.96143E-06,1.2186E-06,6.67213E-07,4.98752E-07,4.54365E-07,3.00768E-07,2.71557E-07,3.99625E-07,1.57001E-07,1.42394E-07,2.31286E-07,1.03165E-07,1.15718E-07,6.93759E-08,5.40902E-08,7.51281E-08,5.07506E-08,5.82901E-08,7.18608E-08,6.32693E-08,3.44439E-08,2.43048E-08,3.92901E-08,3.67497E-08,3.4124E-08,1.72483E-08,1.81767E-08,2.54907E-08,1.99116E-08,1.97089E-08,1.79821E-08,1.4186E-08,0.58719859,-79.37480701,1.491620872,67.6309538,10.21263199,0.42266892,46.87285986,35.5708069,18.98947155,61.54769677,9.828031982,-23.14366098,2.747398535,5.011989572,8.1130964,6.767490602,7.627438845,10.52864867,11.28723429,9.51358836,14.92163486,10.09581458,12.2102131,13.41047855,11.79383535,12.49691022,healthy
2,0044cb7b-448c-44e5-8302-ad8bd106fe3e,0.663320601,4.459497929,32.13021088,65.18016815,60.58661652,57.2127533,48.49779892,48.1102829,56.41410828,82.3923645,71.03118896,28.6355648,12.29354,10.64308167,6.118765831,53.54056931,223.9647369,200.4562836,161.49086,89.9232254,36.05609894,17.03188515,8.897353172,4.280766964,1.933946013,0.696018755,1.057240725,1.592911839,1.440883517,2.239655018,2.391704082,2.062089682,2.430287123,2.395843983,1.725398064,0.906794488,1.675617099,1.205147982,0.805859566,2.734765053,3.638789415,1.777493,0.659866214,2.040061951,3.701429129,2.767520905,13.37146187,48.96051788,48.57631302,7.24907589,7.148670197,17.03913689,19.8939724,5.870488644,5.363912106,3.860209227,3.850035191,3.842905521,7.27393198,8.014568329,5.535160065,3.019746065,1.456995845,1.601736307,4.447363377,3.350605249,4.385520935,9.388743401,9.66203022,10.23366642,8.62567997,4.927031994,2.682078362,1.254967093,1.568641305,10.01863861,8.371170998,1.425573468,1.707260132,5.929668903,4.105363846,7.521263599,4.523736954,3.169004202,2.513061047,2.899130821,3.522641897,2.363216162,3.201416492,1.886525512,0.637129009,0.610267937,0.067436785,0.009712171,0.005361452,0.000634601,5.9047E-05,4.62576E-05,3.7518E-05,2.99221E-05,2.43731E-05,2.03184E-05,1.69355E-05,1.42178E-05,1.20779E-05,9.85073E-06,8.88614E-06,7.62086E-06,6.58614E-06,5.77564E-06,5.07372E-06,4.47705E-06,3.91821E-06,3.46541E-06,3.12012E-06,2.74389E-06,2.57053E-06,2.43018E-06,2.25789E-06,2.06631E-06,1.95951E-06,1.77851E-06,1.68097E-06,1.61044E-06,1.46005E-06,1.41646E-06,1.43447E-06,1.33425E-06,0.1685059,-77.54663957,8.136178096,68.09315008,21.76397689,23.96739872,43.69050834,44.65004523,23.3242195,68.53859729,18.67944747,-16.24448971,11.83079152,4.873032331,9.485035965,11.15118489,14.51779236,9.347838948,10.19920692,10.16367993,15.74723743,13.47195996,18.83221249,12.31139265,15.34492799,13.59372161,healthy
3,005b8518-03ba-4bf5-86d2-005541442357,1.372182965,40.77394867,386.5810852,556.8729248,286.5793152,127.7409515,93.90093994,78.78520966,155.7387543,437.456543,454.9382935,514.3409424,400.2038879,167.3808594,257.2964783,184.7767487,307.9631348,214.4216156,330.5027466,400.5431824,311.9507141,593.7548218,270.4584656,263.3639221,322.7424927,154.0860748,102.0300522,267.5608215,278.1930237,87.73643494,42.3600769,55.37824631,28.23230743,25.89513206,11.03678608,15.87098312,8.847566605,6.214304924,5.262243271,6.473000526,21.01512718,13.190732,11.13150024,46.6886673,47.780159,50.46601105,33.99185181,14.50089645,14.77782059,11.76397419,14.22454929,6.026873589,2.341864824,1.653359294,1.260481715,1.49265933,3.348873854,3.790842295,2.983422279,1.913943648,6.513703346,6.137196064,7.158800125,14.81862736,14.44560146,5.971877575,3.011909962,5.301338196,2.989602089,6.921762466,6.488615513,3.438982964,2.29991293,3.208569765,2.398911238,1.123501897,1.60095644,1.305281401,1.825400472,2.367124796,8.217882156,9.894463539,1.812754154,1.099407434,1.077221274,3.39115262,2.238177776,1.908962131,0.987074912,0.869588554,0.627565622,0.271338105,0.508002341,0.128459737,0.009574194,0.001263092,0.000452321,0.000406893,0.000360261,0.000307939,0.000264819,0.00019783,0.000149029,0.000120656,8.83849E-05,7.76742E-05,6.34328E-05,7.22924E-05,8.92951E-05,0.000110864,0.000126253,0.000126257,0.000138584,0.000133314,0.00012172,0.000111402,9.33382E-05,5.15621E-05,3.29941E-05,2.45339E-05,2.01947E-05,1.73602E-05,1.16468E-05,4.77098E-06,4.48752E-06,4.37934E-06,4.24773E-06,4.12102E-06,0.142696009,-76.37421231,10.91920076,69.0104476,5.687956182,3.822893362,46.89620713,32.65644501,37.95385116,68.79059129,17.54099179,-25.2936768,5.692185306,4.263934549,11.60352337,9.136636108,10.18995886,7.659209915,10.56587598,12.04402312,10.8022077,13.17855278,12.9424773,9.263543639,14.22531696,11.14534629,healthy
4,008ba489-31ad-44d8-856b-fcf72369dc46,0.295045674,0.281113446,0.849438548,4.470239162,18.90925407,41.16646576,36.1673317,19.39439201,50.4678421,100.3981552,238.4201508,552.2084961,334.6107483,66.60202789,52.89716721,87.13088226,237.6524811,179.4198608,86.21416473,116.492218,129.6389313,135.1499023,143.7032471,148.4682922,86.67063141,46.83436966,40.96534729,41.31588745,28.05532646,11.36703682,7.063806057,7.430945396,10.00402355,8.50296402,40.13232422,61.15026855,21.16742897,7.023988724,3.488906384,2.871284008,5.390108109,9.583704948,4.035539627,5.302174568,8.274778366,20.0680542,5.255450726,9.918840408,15.40202332,34.02364349,14.326684,6.680803776,6.682189465,8.240613937,4.192012787,2.79031992,6.252107143,6.63112545,10.12497425,12.49348831,52.56554794,71.12543488,17.6966362,7.747026443,5.142618179,3.013595104,0.916589916,1.247968912,2.886515141,1.046797872,2.170969248,12.75803471,14.25265694,5.198502064,2.96475172,13.85062981,11.84397984,2.803250313,4.038856983,1.021349311,0.606335759,2.098585367,4.551622391,4.380941391,15.46866035,11.64671898,4.057096481,3.224359274,1.92318511,8.215989113,6.117468834,3.567778587,0.69252944,0.076467507,0.007243983,0.001400391,0.000133634,9.80643E-05,7.44691E-05,5.74044E-05,4.55067E-05,3.73287E-05,3.03226E-05,2.51523E-05,2.09404E-05,1.75002E-05,1.53018E-05,1.35674E-05,1.14413E-05,9.94094E-06,8.73309E-06,7.78255E-06,6.97322E-06,5.90852E-06,5.23648E-06,4.89596E-06,4.24031E-06,3.86071E-06,3.51212E-06,3.34453E-06,2.88255E-06,2.77565E-06,2.65143E-06,2.49466E-06,2.3786E-06,2.2515E-06,2.24217E-06,2.21086E-06,0.734563681,0,12.84203913,56.8053721,12.81764153,15.67436393,63.48612368,22.14688801,33.02439586,58.40817664,7.462663853,0,10.49090046,9.851636448,30.92222873,9.347553274,14.90066917,9.892989054,10.97731994,18.35771212,16.37978582,15.00956558,13.23971184,12.62295778,22.73188476,11.32371626,healthy
5,009aa393-32ab-423f-8e6a-63d8d4d1476b,0.791762292,1.68556726,12.30546093,40.36349487,81.86292267,103.4208984,58.76461411,148.4866028,359.4281616,342.5141907,313.518219,341.4097595,414.7185974,951.5585327,985.2949219,798.4917603,358.9474487,172.4000244,123.3022537,64.13153076,10.81755924,6.197957516,6.500501156,3.629471779,5.091554642,4.868096352,8.211128235,9.410187721,7.094540119,6.238061905,14.75534439,35.92420959,22.6862793,18.72096443,63.51592255,227.3445587,266.4165344,133.9549866,90.87985229,35.29062271,20.47760963,30.0931778,7.677260876,3.637379408,3.927603006,4.828159809,2.332839966,1.318866849,1.919666052,1.497835994,1.78100574,2.398436308,1.671522021,6.268240452,8.086497307,21.62205315,48.62597656,20.24208641,7.583508015,2.229658127,1.75609386,2.445209742,4.229262352,3.377443552,20.34683609,87.84825897,53.2651329,16.68363762,6.109631062,2.948650599,1.185799241,0.922275662,1.248764992,2.445752144,1.576699615,1.664869905,0.24724023,0.081832401,0.028913483,0.115151227,0.07703834,0.076686688,0.010102822,0.015978701,0.025234124,0.051327851,0.291441202,0.945457458,0.661020517,0.382014781,0.259674489,0.135873437,0.047247559,0.002586187,0.000139656,3.79377E-05,2.24676E-05,1.36797E-05,8.81292E-06,5.92437E-06,3.91955E-06,2.72625E-06,2.085E-06,1.49633E-06,1.16303E-06,8.12957E-07,5.41666E-07,4.55237E-07,3.35829E-07,3.02472E-07,2.07286E-07,1.75722E-07,1.52796E-07,1.51394E-07,1.10515E-07,1.03572E-07,7.94575E-08,9.7413E-08,6.60205E-08,6.79895E-08,7.09642E-08,5.3735E-08,6.4864E-08,5.84882E-08,4.51088E-08,4.51189E-08,4.88472E-08,4.69539E-08,0.13972914,-78.76434178,17.66916545,78.21012709,7.124773759,-7.300178407,63.61565205,8.099809014,10.56657749,84.03410828,7.331787337,-29.51279854,-6.819288627,2.617251106,7.206455798,11.44846614,14.81993554,9.475305807,10.81672884,8.084134296,9.176355954,9.997679144,15.78552055,13.56264527,14.24501298,12.10167567,healthy
6,00a31212-7c64-4649-b78b-4c7d9ce3156e,0.854779243,4.569576263,10.77082729,43.42599869,133.8665161,212.6776581,385.8254089,508.4999695,416.9942932,648.8458252,653.552002,273.859436,246.7319946,269.4959106,437.9382324,896.7271729,1291.105103,501.852356,341.9268494,234.7568359,142.7066193,143.3339386,188.2193298,169.1968384,198.4983978,110.4045792,34.25341415,30.09067535,18.47702217,29.19057083,21.61840057,37.28789902,62.01879883,35.9230423,15.44838333,7.997986794,19.65023232,10.40836239,3.667975903,6.793648243,3.181391001,4.205670357,8.073955536,6.072002888,15.08507061,21.17556953,27.39792824,16.55453491,67.48846436,64.16937256,13.93024921,63.43479156,22.14842606,24.87619972,21.19451904,8.469688416,6.934689045,6.591302395,2.214702129,0.758429527,0.983281553,0.669197023,1.933209896,1.24399364,1.714264154,8.907716751,6.903180122,10.97799301,25.10701561,9.472565651,22.35443115,15.91341114,12.38559246,23.10103416,16.02276611,9.106987953,8.188791275,4.270412445,3.163335085,1.808467269,1.273637056,8.848140717,4.606866837,2.46110177,1.672793984,1.317171693,0.731683433,0.812824905,0.614881933,0.436480612,0.987629056,0.634555578,0.41475603,0.206549957,0.148521349,0.137615308,0.115055345,0.076013297,0.020400934,0.026331376,0.051779035,0.105265908,0.102803983,0.115852259,0.05539709,0.011767153,0.022366282,0.011020469,0.019642577,0.025510313,0.012068924,0.022064306,0.021262236,0.010842706,0.005819151,0.003344531,0.002747454,0.004485894,0.011580408,0.005944694,0.012555651,0.015336582,0.010265756,0.000592364,2.4729E-06,2.47305E-06,2.4759E-06,2.50499E-06,1.154511537,-83.77369706,6.015131076,83.29078381,12.83159683,6.831732312,40.3926095,37.5846184,29.58457804,68.73241397,5.784126477,-26.32113406,21.92874438,3.786318477,9.591218988,6.992925036,14.1951273,11.45218482,8.806351725,12.77157094,10.13462077,12.97461653,11.91015664,12.34634466,17.13121816,13.57124638,healthy
7,00eead73-a2c2-480d-b2ee-d79b1a526871,2.758671522,3.861519337,5.919045448,10.29977417,33.06648254,217.2901459,365.6020203,259.2640991,116.2297516,51.95555878,113.8378601,163.1102448,161.5754395,192.8002014,226.736084,165.5640717,77.31784821,42.4899559,78.13932037,200.5437164,185.3888245,178.6090698,115.7680588,54.13703156,22.61824226,9.216755867,5.514876842,6.910407543,6.870990753,11.22549725,14.69579887,9.560758591,6.125601292,6.825135231,19.54057121,36.60190201,31.14190102,6.121742249,3.568185329,5.060492039,7.322342396,12.29624844,19.7548275,48.62678528,53.16645432,26.68483353,18.07672691,32.10145187,14.02098656,9.578860283,4.709730148,1.534913063,0.711766541,0.678408623,2.862118006,3.856115103,6.547710419,7.244521141,3.023281097,4.195630074,4.566036701,11.59823322,61.90693283,36.13576126,4.890330791,7.985447884,3.726040363,0.754936218,0.867656648,0.568891227,0.466883659,0.644476473,0.413355857,0.164404914,0.262478769,0.339649498,0.187279209,0.514589071,2.620410442,2.590749025,1.867280364,4.480308533,4.710810184,0.904424548,0.700814664,1.051968575,1.667998075,8.301582336,13.8903017,19.3670845,5.577209949,0.817165971,0.053670913,0.003028551,0.000777889,0.000199731,6.53215E-06,4.81728E-06,3.86022E-06,3.04986E-06,2.32119E-06,1.90711E-06,1.61808E-06,1.33389E-06,1.16286E-06,8.80183E-07,7.69192E-07,6.41912E-07,5.65702E-07,6.17223E-07,5.04223E-07,4.09609E-07,3.65369E-07,2.99059E-07,2.50016E-07,2.50303E-07,1.97701E-07,2.01122E-07,1.78775E-07,1.31417E-07,1.37091E-07,1.4966E-07,1.38222E-07,1.46651E-07,1.25721E-07,1.28674E-07,1.24491E-07,1.15409E-07,1.380988507,-89.45453862,21.28586766,58.29696327,32.25773194,14.99595165,59.31369009,40.48331729,34.64476715,94.02190841,10.74585964,-17.15076133,30.89222315,4.6681902,11.29512352,12.56047766,18.70575826,10.2235748,10.37881461,15.00295475,15.32667795,11.7664222,13.11519615,13.38467149,24.67446904,13.97944148,healthy
8,00ff3842-be25-4e29-8eb7-27793a5e9fa9,0.394634783,0.519243419,0.675358176,2.763173103,8.369642258,34.2387085,52.6043129,125.9992676,249.3651733,153.3188477,295.5285645,1047.54541,1492.62146,818.4714355,734.8977661,459.8181152,211.8034363,223.2720337,548.2446899,627.1957397,535.75177,633.5131836,1183.877319,1174.069092,566.6501465,497.6154175,293.7776489,802.5427856,618.3640137,120.9766541,123.6516342,115.425621,212.286499,132.5909271,95.73465729,146.844574,108.3571472,209.4582367,358.047821,274.5658875,21.85655403,8.958841324,16.67622375,18.64762688,8.27144146,4.410861492,5.998253822,10.58265591,12.02430248,7.341105461,3.935813904,4.686776638,2.597735643,10.44355202,7.084169865,5.024466515,18.03413582,54.53106689,21.70108223,6.785928249,3.559517384,1.595516086,2.561686754,3.787802458,10.9012413,6.593057632,13.92297268,14.56180859,8.51249218,6.091620922,6.225471497,12.04955387,15.57659531,17.10981178,1.962223291,3.552570581,1.586934805,1.315994263,2.65477252,3.226046801,5.164871216,6.974120617,4.360987663,5.734169483,2.689344645,0.903440654,0.840045631,0.833707154,0.609983027,0.555651009,1.13310194,0.580862939,0.129465595,0.009211792,0.000609591,0.000168281,3.9459E-06,1.16355E-06,1.00607E-06,8.78662E-07,7.01962E-07,6.28501E-07,5.46324E-07,6.01316E-07,4.60941E-07,4.09513E-07,3.71011E-07,3.10565E-07,3.12491E-07,2.74738E-07,2.48336E-07,2.38444E-07,1.94794E-07,1.8747E-07,1.64534E-07,1.82674E-07,1.64387E-07,1.55266E-07,1.31087E-07,1.08974E-07,9.22317E-08,8.10445E-08,1.03982E-07,9.03034E-08,9.41696E-08,7.40266E-08,6.44812E-08,7.21792E-08,0.113074517,0,20.3814586,94.14929408,16.53051148,22.37437289,41.9123569,27.5268433,39.09100483,66.61517679,21.30204967,0,27.54004633,10.24174692,34.70483443,10.5581896,19.81344759,9.129934912,8.284076007,8.613311632,13.40575623,11.10190612,11.73689307,15.91855409,19.80687175,15.86669716,healthy
9,0101bfc8-f959-4614-8daa-ba64b76d742c,13.23460484,73.83237457,141.1210938,256.5197144,248.3045807,242.2754364,299.8190002,558.0990601,692.8686523,565.8474731,491.8791199,752.1968994,532.6920166,199.2918701,74.57891083,137.7680969,88.59318542,46.40087509,70.2725296,104.3500977,41.76725388,61.50103378,59.25508881,55.75857925,44.98557281,16.30833626,5.551061153,7.991312027,14.24285984,12.73556328,5.218839645,3.251149416,2.280481339,2.928999901,2.564309359,3.26637888,2.881304026,4.744963169,10.80072975,18.00965309,30.79351997,32.49666977,53.71556473,36.68260193,33.68896484,21.27155113,10.43069839,9.836480141,5.718549252,11.30861664,4.55711937,5.899274826,11.79001236,14.44483471,32.84047318,15.60576057,16.57893562,11.30923939,4.290289402,1.804006934,4.243285656,2.757871866,10.80455494,19.97489548,18.50388908,8.911719322,3.721302271,2.234443188,1.544498682,0.866080642,0.912944317,1.423278689,1.791083574,2.860026836,2.172541142,2.825203657,2.592074394,0.532081306,0.227975219,1.159326315,6.666297913,8.457860947,7.53418541,8.055069923,5.146285534,9.395393372,4.894434452,1.880773664,2.053006172,2.276682138,1.312216163,0.737632513,0.22123374,0.096462682,0.023888536,0.00121681,6.38906E-05,1.0462E-05,3.91088E-06,1.46044E-06,1.86595E-07,2.33955E-07,1.19672E-07,2.06899E-07,1.43286E-07,3.07751E-08,6.22974E-08,3.30954E-08,3.2339E-08,2.56242E-08,6.32414E-08,6.71032E-08,7.96564E-08,7.86095E-08,8.47566E-08,8.43306E-08,6.76463E-08,5.94162E-08,6.97804E-08,6.61208E-08,7.7593E-08,5.3622E-08,5.97603E-08,6.34598E-08,5.93901E-08,6.2512E-08,6.46272E-08,5.67521E-08,0.144995462,-109.8760902,-14.03831804,63.49281818,8.185382468,3.900570087,54.3020232,36.0898848,-4.397821814,73.3927936,-19.72107432,-64.12989117,-1.278676856,2.924276187,5.362319888,3.59817406,11.78726732,8.594301378,11.0958686,15.94865142,7.78798241,11.57671014,8.761328599,12.01040487,8.460283078,12.91959474,healthy
